Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),c1,c2,o1,2,ctr,Distance_px,Distance_in
31,sefl1d_31_2023-11-21 13-19-30.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.317601333,0.36757357,0,0.05330372,0.268184342,3128.294947,294.5220068
32,sefl1d_32_2023-11-21 13-26-40.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,3,"(5400, 7200)",0.486951694,0.416435314,0,0.024430872,0.087729039,1947.192086,183.3238011
33,sefl1d_33_2023-11-21 13-33-37.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,3,"(5400, 7200)",0.822320933,0.15047196,0,0,0.027207107,2820.579648,265.5512962
34,sefl1d_34_2023-11-21 13-40-30.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.263742365,0.632981677,0,0,0.118267629,4050.409476,381.3370373
35,sefl1d_35_2023-11-21 13-47-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.35424764,0.382009994,0,0,0.272626319,3018.670331,284.2010932
36,sefl1d_36_2023-11-21 13-53-59.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,3,"(5400, 7200)",0.436979456,0.284286507,0.014991671,0.206551916,0.057745697,3216.73268,302.8482225
37,sefl1d_37_2023-11-21 14-00-58.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",1,0,0,0,0,4497.300206,423.4108049
38,sefl1d_38_2023-11-21 14-07-50.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.638534148,0.275957801,0,0.006662965,0.085508051,3151.814861,296.7363543
39,sefl1d_39_2023-11-21 14-14-41.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",2,FALSE,3,"(5400, 7200)",0.053858967,0.765130483,0,0.007773459,0.182121044,3269.350501,307.8020733
40,sefl1d_40_2023-11-21 14-21-21.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,3,"(5400, 7200)",0.937812326,0,0,0,0.07051638,2428.189019,228.6085918
1,sefl1d_01_2023-11-21 09-17-43.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.362222222,0.32,0.058888889,0.127222222,0.143888889,2904.693744,273.4704511
2,sefl1d_02_2023-11-21 09-26-05.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.328888889,0.443888889,0.022222222,0.098888889,0.113888889,3468.538416,326.5551721
3,sefl1d_03_2023-11-21 09-34-47.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.315555556,0.293888889,0.23,0.030555556,0.135,2978.950422,280.4615521
4,sefl1d_04_023-11-21 09-44-10.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",o1,FALSE,4,"(7200, 9000)",0.390555556,0.333888889,0.041111111,0,0.253333333,2447.220765,230.4003883
5,sefl1d_05_2023-11-21 09-51-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.826666667,0,0,0.004444444,0.178333333,833.9150388,78.51124489
6,sefl1d_06_2023-11-21 09-58-42.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,4,"(7200, 9000)",0.505555556,0.251666667,0.007777778,0.109444444,0.137222222,2743.178395,258.2641405
7,sefl1d_07_2023-11-21 10-05-46.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",o1_ctr,FALSE,4,"(7200, 9000)",0.275,0.068888889,0.027222222,0.370555556,0.264444444,2056.011043,193.5688637
8,sefl1d_08_2023-11-21 10-13-04.mkv,98,TRUE,0.1,50,1050,"{'xs': [[145.08590308370046, 80.38105726872247, 223.11233480176213, 176.48678414096918], [144.61013215859032, 174.10792951541853, 213.12114537444936, 104.16960352422909], [5.209251101321588, 145.08590308370046, 144.61013215859032, 3.7819383259911907], [176.48678414096918, 318.2665198237886, 320.16960352422916, 174.10792951541853], [174.10792951541853, 144.61013215859032, 145.08590308370046, 176.48678414096918]], 'ys': [[147.4852966994382, 1.4375438904494566, 1.8968135533708048, 147.4852966994382], [176.41928546348316, 178.7156337780899, 324.3041169241573, 323.844847261236], [117.17349894662924, 147.4852966994382, 176.41928546348316, 216.37574613764048], [147.4852966994382, 107.06956636235957, 211.78304950842698, 178.7156337780899], [178.7156337780899, 176.41928546348316, 147.4852966994382, 147.4852966994382]]}",c2,FALSE,4,"(7200, 9000)",0,0.835,0.140555556,0,0.025,2933.863647,279.6053781
9,sefl1d_09_2023-11-21 10-20-49.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.568888889,0.288888889,0,0,0.142777778,2757.618935,259.6236852
10,sefl1d_10_2023-11-21 10-28-17.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",o1,FALSE,4,"(7200, 9000)",0.663888889,0.318888889,0,0,0.022222222,2596.428341,244.4479496
11,sefl1d_11_2023-11-21 10-35-33.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",ctr,FALSE,4,"(7200, 9000)",0.541111111,0.398333333,0,0,0.063888889,2393.033443,225.2987726
12,sefl1d_12_2023-11-21 10-42-47.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.556666667,0.314444444,0.008333333,0,0.137222222,2753.14674,259.202638
13,sefl1d_13_2023-11-21 10-50-16.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.193888889,0.643333333,0,0,0.168333333,2722.888273,256.3538707
14,sefl1d_14_2023-11-21 10-57-41.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",2,FALSE,4,"(7200, 9000)",0.821111111,0.039444444,0,0.035555556,0.110555556,1918.614105,180.6332478
15,sefl1d_15_2023-11-21 11-04-36.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.528888889,0.137222222,0.047777778,0.080555556,0.223888889,1646.583408,155.0221631
16,sefl1d_16_2023-11-21 11-11-43.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",o1,FALSE,4,"(7200, 9000)",0.66,0.253333333,0,0,0.087777778,2628.320335,247.4505098
17,sefl1d_17_2023-11-21 11-19-19.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.676111111,0.234444444,0,0.024444444,0.076666667,2856.288747,268.9132284
18,sefl1d_18_2023-11-21 11-26-25.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.577222222,0.063333333,0,0.256111111,0.109444444,2586.73798,243.5356237
19,sefl1d_19_2023-11-21 11-33-39.mkv,98,TRUE,0.1,50,1050,"{'xs': [[147.01098096632506, 178.41654465592975, 208.39458272327968, 101.8060029282577], [147.9626647144949, 174.6098096632504, 211.24963396778918, 115.60541727672037], [147.01098096632506, 3.7825768667642743, 3.7825768667642743, 147.9626647144949], [178.41654465592975, 320.21742313323574, 323.07247437774527, 178.41654465592975], [178.41654465592975, 147.9626647144949, 147.01098096632506, 178.41654465592975]], 'ys': [[147.95386477761838, 147.03277439024393, 2.421583572453394, 2.421583572453394], [175.58657639885223, 175.126031205165, 319.2766768292683, 319.2766768292683], [147.95386477761838, 115.25515602582497, 205.98255918220949, 175.58657639885223], [147.03277439024393, 106.50479734576759, 208.28528515064562, 174.66548601147778], [174.66548601147778, 175.58657639885223, 147.95386477761838, 147.03277439024393]]}",c2,FALSE,4,"(7200, 9000)",0.952222222,0,0,0.034444444,0.014444444,2510.768774,236.3832919
