Animal,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),c1,c2,o1,2,ctr,Distance_px,Distance_in
11,SEFL_1C_EPM_11_2023-09-26 16-09-19.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.100499722,0.415880067,0.218767351,0.210993892,0.067740144,1688.81221,243.331949
12,SEFL_1C_EPM_12_2023-09-26 16-16-05.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",ctr,FALSE,1,"(1800, 3600)",0.006662965,0.273736813,0.208217657,0.242642976,0.268739589,1519.206619,218.8943834
13,SEFL_1C_EPM_13_2023-09-26 16-22-24.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,TRUE,1,"(1800, 3600)",0.136590783,0.192670738,0.244308717,0.205996669,0.252637424,1428.019533,205.7557223
14,SEFL_1C_EPM_14_2023-09-26 16-28-47.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.20377568,0.303720155,0.000555247,0.214325375,0.299278179,1677.464623,241.6969356
15,SEFL_1C_EPM_15_2023-09-26 16-35-01.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2_ctr,TRUE,1,"(1800, 3600)",0.299833426,0.500277624,0.059411438,0.001110494,0.149361466,1094.291422,157.6706178
16,SEFL_1C_EPM_16_2023-09-26 16-41-41.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.320932815,0.454192115,0,0.05330372,0.181565797,1394.094208,200.8676031
17,SEFL_1C_EPM_17_2023-09-26 16-48-12.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",ctr,FALSE,1,"(1800, 3600)",0.303164908,0.272071072,0.128262077,0.05330372,0.295946696,1300.440951,187.3736045
18,SEFL_1C_EPM_18_2023-09-26 16-54-42.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.419766796,0.41532482,0,0.018323154,0.180455303,1418.762881,204.4219806
19,SEFL_1C_EPM_19_2023-09-26 17-01-08.mkv,98,TRUE,0.2,25,1050,"{'xs': [[94.09854014598541, 115.12043795620438, 118.79927007299271, 96.72627737226279], [95.14963503649636, 118.79927007299271, 117.74817518248176, 97.25182481751825], [2.6532846715328486, 96.72627737226279, 95.14963503649636, 2.6532846715328486], [118.79927007299271, 213.92335766423358, 213.92335766423358, 118.79927007299271], [118.79927007299271, 95.14963503649636, 96.72627737226279, 118.79927007299271]], 'ys': [[1.1055882352941102, 1.1055882352941102, 98.875, 98.37617647058823], [116.83264705882353, 116.83264705882353, 209.61382352941177, 210.6114705882353], [98.875, 98.37617647058823, 116.83264705882353, 117.83029411764706], [98.875, 96.38088235294117, 115.83500000000001, 116.83264705882353], [116.83264705882353, 116.83264705882353, 98.37617647058823, 98.875]]}",c2,FALSE,1,"(1800, 3600)",0.134925042,0.820099944,0,0,0.047196002,616.7056168,90.49359406
20,SEFL_1C_EPM_20_2023-09-26 17-07-43.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.122154359,0.763464742,0.075513604,0,0.03997779,1110.440863,159.9975046
31,SEFL_1C_EPM_31_2023-09-26 17-14-56.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",ctr,FALSE,1,"(1800, 3600)",0.102720711,0.41532482,0.16379789,0.108273182,0.209328151,1522.720053,219.4006154
32,SEFL_1C_EPM_32_2023-09-26 17-21-09.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c1,FALSE,1,"(1800, 3600)",0.321488062,0.259855636,0.138256524,0.109938923,0.181565797,1984.147411,285.8852238
33,SEFL_1C_EPM_33_2023-09-26 17-27-25.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.343697946,0.145474736,0.166574125,0.198778456,0.151027207,1730.28951,249.3081919
34,SEFL_1C_EPM_34_2023-09-26 17-33-42.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.154913937,0.222098834,0.316490838,0.206551916,0.115491394,1825.357651,263.0060537
35,SEFL_1C_EPM_35_2023-09-26 17-39-58.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c1,FALSE,1,"(1800, 3600)",0.393114936,0.439200444,0.014436424,0.014436424,0.162132149,1525.648587,219.8225722
36,SEFL_1C_EPM_36_2023-09-26 17-46-22.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.099389228,0.1238201,0.326485286,0.301499167,0.151027207,1621.210805,233.5916229
37,SEFL_1C_EPM_37_2023-09-26 17-52-39.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.107162687,0.26096613,0.209883398,0.198778456,0.248195447,1663.068092,239.6226162
38,SEFL_1C_EPM_38_2023-09-26 17-58-58.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c1,FALSE,1,"(1800, 3600)",0.285397002,0.379233759,0.021099389,0.0094392,0.325930039,1621.658333,233.6561048
39,SEFL_1C_EPM_39_2023-09-26 18-04-58.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.08384231,0.272626319,0.232648529,0.157690172,0.268739589,1295.264034,186.6276901
40,SEFL_1C_EPM_40_2023-09-26 18-11-38.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,1,"(1800, 3600)",0.332593004,0.28373126,0.032204331,0.060521932,0.322043309,1423.926577,205.1659901
11,SEFL_1C_EPM_11_2023-09-26 16-09-19.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,2,"(3600, 5400)",0.170460855,0.254303165,0.17712382,0.245419212,0.173792338,1819.916911,262.2221265
12,SEFL_1C_EPM_12_2023-09-26 16-16-05.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",ctr,FALSE,2,"(3600, 5400)",0.156024431,0.379233759,0.052748473,0.203220433,0.228761799,1341.219442,193.2491599
13,SEFL_1C_EPM_13_2023-09-26 16-22-24.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,2,"(3600, 5400)",0.084952804,0.448639645,0.130483065,0.054414214,0.298167685,1528.563724,220.2425987
14,SEFL_1C_EPM_14_2023-09-26 16-28-47.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,2,"(3600, 5400)",0.227651305,0.213214881,0.145474736,0.245419212,0.219877846,1288.382189,185.6361217
15,SEFL_1C_EPM_15_2023-09-26 16-35-01.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2_ctr,FALSE,2,"(3600, 5400)",0.221543587,0.495835647,0,0.186007773,0.119378123,981.3978759,141.4043885
16,SEFL_1C_EPM_16_2023-09-26 16-41-41.mkv,98,TRUE,0.5,50,1050,"{'xs': [[92.79556650246306, 114.93349753694582, 117.56896551724138, 93.84975369458128], [93.32266009852218, 115.98768472906404, 116.51477832512316, 94.90394088669952], [1.0812807881773407, 93.84975369458128, 93.32266009852218, 1.0812807881773407], [117.56896551724138, 212.44581280788177, 213.5, 115.98768472906404], [115.98768472906404, 93.32266009852218, 93.84975369458128, 117.56896551724138]], 'ys': [[0.2620639534883739, 0.7597383720930251, 98.30392441860465, 98.30392441860465], [116.22020348837209, 116.71787790697674, 213.26671511627907, 213.26671511627907], [98.8015988372093, 98.30392441860465, 116.22020348837209, 118.21090116279069], [98.30392441860465, 96.31322674418604, 117.71322674418604, 116.71787790697674], [116.71787790697674, 116.22020348837209, 98.30392441860465, 98.30392441860465]]}",c2,FALSE,2,"(3600, 5400)",0.06662965,0.374236535,0.218767351,0.176568573,0.192115491,1336.106769,192.5125021
