Region,Cell,HM4D,SpikeT_ms_chunked,SpikeT_sec_chunked,RecordChunk,SpikeT_sec
vCA1,vhc_negcell2,neg,427717.9375,427.7179375,0,427.7179375
vCA1,vhc_negcell2,neg,427829.0938,427.8290938,0,427.8290938
vCA1,vhc_negcell2,neg,428838.6563,428.8386563,0,428.8386563
vCA1,vhc_negcell2,neg,428838.75,428.83875,0,428.83875
vCA1,vhc_negcell2,neg,429939.8125,429.9398125,0,429.9398125
vCA1,vhc_negcell2,neg,431143.5,431.1435,0,431.1435
vCA1,vhc_negcell2,neg,431452.3438,431.4523438,0,431.4523438
vCA1,vhc_negcell2,neg,431562.6875,431.5626875,0,431.5626875
vCA1,vhc_negcell2,neg,432206.9063,432.2069063,0,432.2069063
vCA1,vhc_negcell2,neg,432387.3438,432.3873438,0,432.3873438
vCA1,vhc_negcell2,neg,433945.1875,433.9451875,0,433.9451875
vCA1,vhc_negcell2,neg,434640.1563,434.6401563,0,434.6401563
vCA1,vhc_negcell2,neg,435020.5,435.0205,0,435.0205
vCA1,vhc_negcell2,neg,436120.3125,436.1203125,0,436.1203125
vCA1,vhc_negcell2,neg,436412.6563,436.4126563,0,436.4126563
vCA1,vhc_negcell2,neg,437032.0625,437.0320625,0,437.0320625
vCA1,vhc_negcell2,neg,437321.9375,437.3219375,0,437.3219375
vCA1,vhc_negcell2,neg,437530.8125,437.5308125,0,437.5308125
vCA1,vhc_negcell2,neg,437770.75,437.77075,0,437.77075
vCA1,vhc_negcell2,neg,440481.5625,440.4815625,0,440.4815625
vCA1,vhc_negcell2,neg,440758.25,440.75825,0,440.75825
vCA1,vhc_negcell2,neg,441050.0938,441.0500938,0,441.0500938
vCA1,vhc_negcell2,neg,441226.8125,441.2268125,0,441.2268125
vCA1,vhc_negcell2,neg,441226.9063,441.2269063,0,441.2269063
vCA1,vhc_negcell2,neg,441397.8438,441.3978438,0,441.3978438
vCA1,vhc_negcell2,neg,441517.1875,441.5171875,0,441.5171875
vCA1,vhc_negcell2,neg,441917.0625,441.9170625,0,441.9170625
vCA1,vhc_negcell2,neg,442611.0625,442.6110625,0,442.6110625
vCA1,vhc_negcell2,neg,442767.0938,442.7670938,0,442.7670938
vCA1,vhc_negcell2,neg,443667.4063,443.6674063,0,443.6674063
vCA1,vhc_negcell2,neg,443862.25,443.86225,0,443.86225
vCA1,vhc_negcell2,neg,445248.9063,445.2489063,0,445.2489063
vCA1,vhc_negcell2,neg,445615.4063,445.6154063,0,445.6154063
vCA1,vhc_negcell2,neg,445702.0625,445.7020625,0,445.7020625
vCA1,vhc_negcell2,neg,446256.8438,446.2568438,0,446.2568438
vCA1,vhc_negcell2,neg,446478.6563,446.4786563,0,446.4786563
vCA1,vhc_negcell2,neg,446676.8125,446.6768125,0,446.6768125
vCA1,vhc_negcell2,neg,446909.8438,446.9098438,0,446.9098438
vCA1,vhc_negcell2,neg,447250,447.25,0,447.25
vCA1,vhc_negcell2,neg,447636.0625,447.6360625,0,447.6360625
vCA1,vhc_negcell2,neg,448655.4063,448.6554063,0,448.6554063
vCA1,vhc_negcell2,neg,448800,448.8,0,448.8
vCA1,vhc_negcell2,neg,450574.6875,450.5746875,0,450.5746875
vCA1,vhc_negcell2,neg,450772.25,450.77225,0,450.77225
vCA1,vhc_negcell2,neg,451207.6563,451.2076563,0,451.2076563
vCA1,vhc_negcell2,neg,451280.9375,451.2809375,0,451.2809375
vCA1,vhc_negcell2,neg,451597,451.597,0,451.597
vCA1,vhc_negcell2,neg,451781.75,451.78175,0,451.78175
vCA1,vhc_negcell2,neg,451924.1875,451.9241875,0,451.9241875
vCA1,vhc_negcell2,neg,452263.6875,452.2636875,0,452.2636875
vCA1,vhc_negcell2,neg,452263.8125,452.2638125,0,452.2638125
vCA1,vhc_negcell2,neg,452439.6563,452.4396563,0,452.4396563
vCA1,vhc_negcell2,neg,452528.25,452.52825,0,452.52825
vCA1,vhc_negcell2,neg,453323.5625,453.3235625,0,453.3235625
vCA1,vhc_negcell2,neg,454313.4375,454.3134375,0,454.3134375
vCA1,vhc_negcell2,neg,454406.6875,454.4066875,0,454.4066875
vCA1,vhc_negcell2,neg,454763.6563,454.7636563,0,454.7636563
vCA1,vhc_negcell2,neg,455621.0625,455.6210625,0,455.6210625
vCA1,vhc_negcell2,neg,455940.9375,455.9409375,0,455.9409375
vCA1,vhc_negcell2,neg,456112.3125,456.1123125,0,456.1123125
vCA1,vhc_negcell2,neg,456178.5,456.1785,0,456.1785
vCA1,vhc_negcell2,neg,456262.9375,456.2629375,0,456.2629375
vCA1,vhc_negcell2,neg,456444.5625,456.4445625,0,456.4445625
vCA1,vhc_negcell2,neg,456796.4063,456.7964063,0,456.7964063
vCA1,vhc_negcell2,neg,457191.4063,457.1914063,0,457.1914063
vCA1,vhc_negcell2,neg,457491.5938,457.4915938,0,457.4915938
vCA1,vhc_negcell2,neg,457689.25,457.68925,0,457.68925
vCA1,vhc_negcell2,neg,459874.5,459.8745,0,459.8745
vCA1,vhc_negcell2,neg,460325,460.325,0,460.325
vCA1,vhc_negcell2,neg,460696.75,460.69675,0,460.69675
vCA1,vhc_negcell2,neg,460965.0625,460.9650625,0,460.9650625
vCA1,vhc_negcell2,neg,460999.3438,460.9993438,0,460.9993438
vCA1,vhc_negcell2,neg,461203.0938,461.2030938,0,461.2030938
vCA1,vhc_negcell2,neg,461564.6875,461.5646875,0,461.5646875
vCA1,vhc_negcell2,neg,462125.9063,462.1259063,0,462.1259063
vCA1,vhc_negcell2,neg,463424.3438,463.4243438,0,463.4243438
vCA1,vhc_negcell2,neg,463600.75,463.60075,0,463.60075
vCA1,vhc_negcell2,neg,463770.6563,463.7706563,0,463.7706563
vCA1,vhc_negcell2,neg,465869,465.869,0,465.869
vCA1,vhc_negcell2,neg,466080.5938,466.0805938,0,466.0805938
vCA1,vhc_negcell2,neg,466180.8438,466.1808438,0,466.1808438
vCA1,vhc_negcell2,neg,466791.0625,466.7910625,0,466.7910625
vCA1,vhc_negcell2,neg,467128.9063,467.1289063,0,467.1289063
vCA1,vhc_negcell2,neg,467321.4063,467.3214063,0,467.3214063
vCA1,vhc_negcell2,neg,468555.8125,468.5558125,0,468.5558125
vCA1,vhc_negcell2,neg,468648.9063,468.6489063,0,468.6489063
vCA1,vhc_negcell2,neg,469893.1563,469.8931563,0,469.8931563
vCA1,vhc_negcell2,neg,470842.4063,470.8424063,0,470.8424063
vCA1,vhc_negcell2,neg,470994.6875,470.9946875,0,470.9946875
vCA1,vhc_negcell2,neg,471126.8125,471.1268125,0,471.1268125
vCA1,vhc_negcell2,neg,471333.0625,471.3330625,0,471.3330625
vCA1,vhc_negcell2,neg,471859.4375,471.8594375,0,471.8594375
vCA1,vhc_negcell2,neg,472239.8438,472.2398438,0,472.2398438
vCA1,vhc_negcell2,neg,472374.9375,472.3749375,0,472.3749375
vCA1,vhc_negcell2,neg,472481.5625,472.4815625,0,472.4815625
vCA1,vhc_negcell2,neg,473356.0938,473.3560938,0,473.3560938
vCA1,vhc_negcell2,neg,474760.1875,474.7601875,0,474.7601875
vCA1,vhc_negcell2,neg,474958.1563,474.9581563,0,474.9581563
vCA1,vhc_negcell2,neg,475859.9375,475.8599375,0,475.8599375
vCA1,vhc_negcell2,neg,475964.4375,475.9644375,0,475.9644375
vCA1,vhc_negcell2,neg,476085.75,476.08575,0,476.08575
vCA1,vhc_negcell2,neg,476291.5,476.2915,0,476.2915
vCA1,vhc_negcell2,neg,476940,476.94,0,476.94
vCA1,vhc_negcell2,neg,477039.25,477.03925,0,477.03925
vCA1,vhc_negcell2,neg,477195.1875,477.1951875,0,477.1951875
vCA1,vhc_negcell2,neg,477342.6875,477.3426875,0,477.3426875
vCA1,vhc_negcell2,neg,478921.5938,478.9215938,0,478.9215938
vCA1,vhc_negcell2,neg,480038.0938,480.0380938,0,480.0380938
vCA1,vhc_negcell2,neg,480343.4375,480.3434375,0,480.3434375
vCA1,vhc_negcell2,neg,480433.1875,480.4331875,0,480.4331875
vCA1,vhc_negcell2,neg,480785.1875,480.7851875,0,480.7851875
vCA1,vhc_negcell2,neg,480968.8438,480.9688438,0,480.9688438
vCA1,vhc_negcell2,neg,481284.1563,481.2841563,0,481.2841563
vCA1,vhc_negcell2,neg,481588.3438,481.5883438,0,481.5883438
vCA1,vhc_negcell2,neg,481673.0625,481.6730625,0,481.6730625
vCA1,vhc_negcell2,neg,481976.25,481.97625,0,481.97625
vCA1,vhc_negcell2,neg,482316.3125,482.3163125,0,482.3163125
vCA1,vhc_negcell2,neg,482464.6563,482.4646563,0,482.4646563
vCA1,vhc_negcell2,neg,483475.3438,483.4753438,0,483.4753438
vCA1,vhc_negcell2,neg,483891.3125,483.8913125,0,483.8913125
vCA1,vhc_negcell2,neg,485707.6875,485.7076875,0,485.7076875
vCA1,vhc_negcell2,neg,485897.5,485.8975,0,485.8975
vCA1,vhc_negcell2,neg,486370.8438,486.3708438,0,486.3708438
vCA1,vhc_negcell2,neg,486549.3125,486.5493125,0,486.5493125
vCA1,vhc_negcell2,neg,486698.4375,486.6984375,0,486.6984375
vCA1,vhc_negcell2,neg,487402.1875,487.4021875,0,487.4021875
vCA1,vhc_negcell2,neg,488594.9063,488.5949063,0,488.5949063
vCA1,vhc_negcell2,neg,489665.75,489.66575,0,489.66575
vCA1,vhc_negcell2,neg,490343.1563,490.3431563,0,490.3431563
vCA1,vhc_negcell2,neg,490674.5625,490.6745625,0,490.6745625
vCA1,vhc_negcell2,neg,490897.1563,490.8971563,0,490.8971563
vCA1,vhc_negcell2,neg,490972.0625,490.9720625,0,490.9720625
vCA1,vhc_negcell2,neg,491313.0625,491.3130625,0,491.3130625
vCA1,vhc_negcell2,neg,491730.5625,491.7305625,0,491.7305625
vCA1,vhc_negcell2,neg,492019.3125,492.0193125,0,492.0193125
vCA1,vhc_negcell2,neg,492130.8125,492.1308125,0,492.1308125
vCA1,vhc_negcell2,neg,492209.5938,492.2095938,0,492.2095938
vCA1,vhc_negcell2,neg,492349.0938,492.3490938,0,492.3490938
vCA1,vhc_negcell2,neg,492349.1875,492.3491875,0,492.3491875
vCA1,vhc_negcell2,neg,493366.75,493.36675,0,493.36675
vCA1,vhc_negcell2,neg,494450.25,494.45025,0,494.45025
vCA1,vhc_negcell2,neg,495802.5625,495.8025625,0,495.8025625
vCA1,vhc_negcell2,neg,495938.6563,495.9386563,0,495.9386563
vCA1,vhc_negcell2,neg,496117.9375,496.1179375,0,496.1179375
vCA1,vhc_negcell2,neg,496478.0938,496.4780938,0,496.4780938
vCA1,vhc_negcell2,neg,496708.0938,496.7080938,0,496.7080938
vCA1,vhc_negcell2,neg,496910.5,496.9105,0,496.9105
vCA1,vhc_negcell2,neg,497174.25,497.17425,0,497.17425
vCA1,vhc_negcell2,neg,498324,498.324,0,498.324
vCA1,vhc_negcell2,neg,499671.25,499.67125,0,499.67125
vCA1,vhc_negcell2,neg,500421.5625,500.4215625,0,500.4215625
vCA1,vhc_negcell2,neg,500616.8125,500.6168125,0,500.6168125
vCA1,vhc_negcell2,neg,500761,500.761,0,500.761
vCA1,vhc_negcell2,neg,500892,500.892,0,500.892
vCA1,vhc_negcell2,neg,501602.1563,501.6021563,0,501.6021563
vCA1,vhc_negcell2,neg,502010.25,502.01025,0,502.01025
vCA1,vhc_negcell2,neg,502092.9063,502.0929063,0,502.0929063
vCA1,vhc_negcell2,neg,502488.9063,502.4889063,0,502.4889063
vCA1,vhc_negcell2,neg,503289.8438,503.2898438,0,503.2898438
vCA1,vhc_negcell2,neg,504755.0625,504.7550625,0,504.7550625
vCA1,vhc_negcell2,neg,505776,505.776,0,505.776
vCA1,vhc_negcell2,neg,505913.6875,505.9136875,0,505.9136875
vCA1,vhc_negcell2,neg,506226.5938,506.2265938,0,506.2265938
vCA1,vhc_negcell2,neg,506489.5625,506.4895625,0,506.4895625
vCA1,vhc_negcell2,neg,506825.0625,506.8250625,0,506.8250625
vCA1,vhc_negcell2,neg,507108.3125,507.1083125,0,507.1083125
vCA1,vhc_negcell2,neg,507898.1875,507.8981875,0,507.8981875
vCA1,vhc_negcell2,neg,508093.25,508.09325,0,508.09325
vCA1,vhc_negcell2,neg,508238.0625,508.2380625,0,508.2380625
vCA1,vhc_negcell2,neg,508344.4063,508.3444063,0,508.3444063
vCA1,vhc_negcell2,neg,510113.3125,510.1133125,0,510.1133125
vCA1,vhc_negcell2,neg,510504.8125,510.5048125,0,510.5048125
vCA1,vhc_negcell2,neg,510783.75,510.78375,0,510.78375
vCA1,vhc_negcell2,neg,511023.6875,511.0236875,0,511.0236875
vCA1,vhc_negcell2,neg,511179.5,511.1795,0,511.1795
vCA1,vhc_negcell2,neg,511367.75,511.36775,0,511.36775
vCA1,vhc_negcell2,neg,511515.3125,511.5153125,0,511.5153125
vCA1,vhc_negcell2,neg,511934.0938,511.9340938,0,511.9340938
vCA1,vhc_negcell2,neg,513055.6875,513.0556875,0,513.0556875
vCA1,vhc_negcell2,neg,514452.75,514.45275,0,514.45275
vCA1,vhc_negcell2,neg,515182.3438,515.1823438,0,515.1823438
vCA1,vhc_negcell2,neg,515264.3438,515.2643438,0,515.2643438
vCA1,vhc_negcell2,neg,515698,515.698,0,515.698
vCA1,vhc_negcell2,neg,515798.3438,515.7983438,0,515.7983438
vCA1,vhc_negcell2,neg,515923.9375,515.9239375,0,515.9239375
vCA1,vhc_negcell2,neg,516098.8438,516.0988438,0,516.0988438
vCA1,vhc_negcell2,neg,516366.1563,516.3661563,0,516.3661563
vCA1,vhc_negcell2,neg,516944.5,516.9445,0,516.9445
vCA1,vhc_negcell2,neg,516998.0625,516.9980625,0,516.9980625
vCA1,vhc_negcell2,neg,517176.0938,517.1760938,0,517.1760938
vCA1,vhc_negcell2,neg,518086.3438,518.0863438,0,518.0863438
vCA1,vhc_negcell2,neg,518172.5625,518.1725625,0,518.1725625
vCA1,vhc_negcell2,neg,518266.8438,518.2668438,0,518.2668438
vCA1,vhc_negcell2,neg,519590.5938,519.5905938,0,519.5905938
vCA1,vhc_negcell2,neg,520037.5625,520.0375625,0,520.0375625
vCA1,vhc_negcell2,neg,520131.5,520.1315,0,520.1315
vCA1,vhc_negcell2,neg,520478.5,520.4785,0,520.4785
vCA1,vhc_negcell2,neg,520658.0625,520.6580625,0,520.6580625
vCA1,vhc_negcell2,neg,521117.0938,521.1170938,0,521.1170938
vCA1,vhc_negcell2,neg,521542.5,521.5425,0,521.5425
vCA1,vhc_negcell2,neg,521866.3438,521.8663438,0,521.8663438
vCA1,vhc_negcell2,neg,521895.8438,521.8958438,0,521.8958438
vCA1,vhc_negcell2,neg,521982.8125,521.9828125,0,521.9828125
vCA1,vhc_negcell2,neg,522336.4375,522.3364375,0,522.3364375
vCA1,vhc_negcell2,neg,522631.3125,522.6313125,0,522.6313125
vCA1,vhc_negcell2,neg,522712.6875,522.7126875,0,522.7126875
vCA1,vhc_negcell2,neg,523047,523.047,0,523.047
vCA1,vhc_negcell2,neg,523131.8125,523.1318125,0,523.1318125
vCA1,vhc_negcell2,neg,524368,524.368,0,524.368
vCA1,vhc_negcell2,neg,524567.25,524.56725,0,524.56725
vCA1,vhc_negcell2,neg,525390.1875,525.3901875,0,525.3901875
vCA1,vhc_negcell2,neg,525704.8125,525.7048125,0,525.7048125
vCA1,vhc_negcell2,neg,525931.625,525.931625,0,525.931625
vCA1,vhc_negcell2,neg,526244.875,526.244875,0,526.244875
vCA1,vhc_negcell2,neg,526675.0625,526.6750625,0,526.6750625
vCA1,vhc_negcell2,neg,527989.25,527.98925,0,527.98925
vCA1,vhc_negcell2,neg,528591,528.591,0,528.591
vCA1,vhc_negcell2,neg,528818.625,528.818625,0,528.818625
vCA1,vhc_negcell2,neg,529157.25,529.15725,0,529.15725
vCA1,vhc_negcell2,neg,529755.875,529.755875,0,529.755875
vCA1,vhc_negcell2,neg,529943.5625,529.9435625,0,529.9435625
vCA1,vhc_negcell2,neg,530038.375,530.038375,0,530.038375
vCA1,vhc_negcell2,neg,530400.3125,530.4003125,0,530.4003125
vCA1,vhc_negcell2,neg,530584.5625,530.5845625,0,530.5845625
vCA1,vhc_negcell2,neg,530761.5625,530.7615625,0,530.7615625
vCA1,vhc_negcell2,neg,531104.5,531.1045,0,531.1045
vCA1,vhc_negcell2,neg,531201.75,531.20175,0,531.20175
vCA1,vhc_negcell2,neg,531201.875,531.201875,0,531.201875
vCA1,vhc_negcell2,neg,531803.75,531.80375,0,531.80375
vCA1,vhc_negcell2,neg,531926.0625,531.9260625,0,531.9260625
vCA1,vhc_negcell2,neg,532030.4375,532.0304375,0,532.0304375
vCA1,vhc_negcell2,neg,533008.1875,533.0081875,0,533.0081875
vCA1,vhc_negcell2,neg,533464.375,533.464375,0,533.464375
vCA1,vhc_negcell2,neg,533675.9375,533.6759375,0,533.6759375
vCA1,vhc_negcell2,neg,535337.375,535.337375,0,535.337375
vCA1,vhc_negcell2,neg,535540.9375,535.5409375,0,535.5409375
vCA1,vhc_negcell2,neg,535625.8125,535.6258125,0,535.6258125
vCA1,vhc_negcell2,neg,535976.3125,535.9763125,0,535.9763125
vCA1,vhc_negcell2,neg,536450.1875,536.4501875,0,536.4501875
vCA1,vhc_negcell2,neg,536568.8125,536.5688125,0,536.5688125
vCA1,vhc_negcell2,neg,536686.75,536.68675,0,536.68675
vCA1,vhc_negcell2,neg,536780.8125,536.7808125,0,536.7808125
vCA1,vhc_negcell2,neg,536870,536.87,0,536.87
vCA1,vhc_negcell2,neg,537805.0625,537.8050625,0,537.8050625
vCA1,vhc_negcell2,neg,537965.6875,537.9656875,0,537.9656875
vCA1,vhc_negcell2,neg,538634.0625,538.6340625,0,538.6340625
vCA1,vhc_negcell2,neg,539454.25,539.45425,0,539.45425
vCA1,vhc_negcell2,neg,539959.5625,539.9595625,0,539.9595625
vCA1,vhc_negcell2,neg,540579.6875,540.5796875,0,540.5796875
vCA1,vhc_negcell2,neg,541129.4375,541.1294375,0,541.1294375
vCA1,vhc_negcell2,neg,541298.8125,541.2988125,0,541.2988125
vCA1,vhc_negcell2,neg,541546.375,541.546375,0,541.546375
vCA1,vhc_negcell2,neg,541688.875,541.688875,0,541.688875
vCA1,vhc_negcell2,neg,541836.875,541.836875,0,541.836875
vCA1,vhc_negcell2,neg,542474.375,542.474375,0,542.474375
vCA1,vhc_negcell2,neg,542803.625,542.803625,0,542.803625
vCA1,vhc_negcell2,neg,543594.5,543.5945,0,543.5945
vCA1,vhc_negcell2,neg,544218.5625,544.2185625,0,544.2185625
vCA1,vhc_negcell2,neg,544670.4375,544.6704375,0,544.6704375
vCA1,vhc_negcell2,neg,545484.8125,545.4848125,0,545.4848125
vCA1,vhc_negcell2,neg,545543.5625,545.5435625,0,545.5435625
vCA1,vhc_negcell2,neg,546500.875,546.500875,0,546.500875
vCA1,vhc_negcell2,neg,546703.875,546.703875,0,546.703875
vCA1,vhc_negcell2,neg,546784.875,546.784875,0,546.784875
vCA1,vhc_negcell2,neg,546984.625,546.984625,0,546.984625
vCA1,vhc_negcell2,neg,547743.4375,547.7434375,0,547.7434375
vCA1,vhc_negcell2,neg,548681.125,548.681125,0,548.681125
vCA1,vhc_negcell2,neg,549002.75,549.00275,0,549.00275
vCA1,vhc_negcell2,neg,549189.0625,549.1890625,0,549.1890625
vCA1,vhc_negcell2,neg,549382.375,549.382375,0,549.382375
vCA1,vhc_negcell2,neg,549905.25,549.90525,0,549.90525
vCA1,vhc_negcell2,neg,550229.9375,550.2299375,0,550.2299375
vCA1,vhc_negcell2,neg,550519.625,550.519625,0,550.519625
vCA1,vhc_negcell2,neg,550837,550.837,0,550.837
vCA1,vhc_negcell2,neg,551058.375,551.058375,0,551.058375
vCA1,vhc_negcell2,neg,551475.5625,551.4755625,0,551.4755625
vCA1,vhc_negcell2,neg,551665.625,551.665625,0,551.665625
vCA1,vhc_negcell2,neg,551779.8125,551.7798125,0,551.7798125
vCA1,vhc_negcell2,neg,552704.5625,552.7045625,0,552.7045625
vCA1,vhc_negcell2,neg,552903.25,552.90325,0,552.90325
vCA1,vhc_negcell2,neg,553947.75,553.94775,0,553.94775
vCA1,vhc_negcell2,neg,554259.3125,554.2593125,0,554.2593125
vCA1,vhc_negcell2,neg,554605.125,554.605125,0,554.605125
vCA1,vhc_negcell2,neg,555060.8125,555.0608125,0,555.0608125
vCA1,vhc_negcell2,neg,555204.75,555.20475,0,555.20475
vCA1,vhc_negcell2,neg,555204.875,555.204875,0,555.204875
vCA1,vhc_negcell2,neg,555331.75,555.33175,0,555.33175
vCA1,vhc_negcell2,neg,555474.4375,555.4744375,0,555.4744375
vCA1,vhc_negcell2,neg,556133.25,556.13325,0,556.13325
vCA1,vhc_negcell2,neg,556453.5,556.4535,0,556.4535
vCA1,vhc_negcell2,neg,556628.75,556.62875,0,556.62875
vCA1,vhc_negcell2,neg,557334.4375,557.3344375,0,557.3344375
vCA1,vhc_negcell2,neg,559289.3125,559.2893125,0,559.2893125
vCA1,vhc_negcell2,neg,559936.1875,559.9361875,0,559.9361875
vCA1,vhc_negcell2,neg,560170.9375,560.1709375,0,560.1709375
vCA1,vhc_negcell2,neg,560430.125,560.430125,0,560.430125
vCA1,vhc_negcell2,neg,560582.625,560.582625,0,560.582625
vCA1,vhc_negcell2,neg,560875.3125,560.8753125,0,560.8753125
vCA1,vhc_negcell2,neg,560968.6875,560.9686875,0,560.9686875
vCA1,vhc_negcell2,neg,561574.4375,561.5744375,0,561.5744375
vCA1,vhc_negcell2,neg,563042.375,563.042375,0,563.042375
vCA1,vhc_negcell2,neg,564066.1875,564.0661875,0,564.0661875
vCA1,vhc_negcell2,neg,564877.5,564.8775,0,564.8775
vCA1,vhc_negcell2,neg,564964.1875,564.9641875,0,564.9641875
vCA1,vhc_negcell2,neg,565263,565.263,0,565.263
vCA1,vhc_negcell2,neg,565306.8125,565.3068125,0,565.3068125
vCA1,vhc_negcell2,neg,565392,565.392,0,565.392
vCA1,vhc_negcell2,neg,565688.5,565.6885,0,565.6885
vCA1,vhc_negcell2,neg,565929.75,565.92975,0,565.92975
vCA1,vhc_negcell2,neg,566042.5,566.0425,0,566.0425
vCA1,vhc_negcell2,neg,566348.5625,566.3485625,0,566.3485625
vCA1,vhc_negcell2,neg,567352.8125,567.3528125,0,567.3528125
vCA1,vhc_negcell2,neg,567789.625,567.789625,0,567.789625
vCA1,vhc_negcell2,neg,567986.5,567.9865,0,567.9865
vCA1,vhc_negcell2,neg,568429.5625,568.4295625,0,568.4295625
vCA1,vhc_negcell2,neg,568866.8125,568.8668125,0,568.8668125
vCA1,vhc_negcell2,neg,569111.3125,569.1113125,0,569.1113125
vCA1,vhc_negcell2,neg,570055.25,570.05525,0,570.05525
vCA1,vhc_negcell2,neg,570252.25,570.25225,0,570.25225
vCA1,vhc_negcell2,neg,570350.6875,570.3506875,0,570.3506875
vCA1,vhc_negcell2,neg,570710.375,570.710375,0,570.710375
vCA1,vhc_negcell2,neg,570929.4375,570.9294375,0,570.9294375
vCA1,vhc_negcell2,neg,571107.875,571.107875,0,571.107875
vCA1,vhc_negcell2,neg,571305.625,571.305625,0,571.305625
vCA1,vhc_negcell2,neg,571402.4375,571.4024375,0,571.4024375
vCA1,vhc_negcell2,neg,571513.375,571.513375,0,571.513375
vCA1,vhc_negcell2,neg,571614.875,571.614875,0,571.614875
vCA1,vhc_negcell2,neg,572583.9375,572.5839375,0,572.5839375
vCA1,vhc_negcell2,neg,572742.125,572.742125,0,572.742125
vCA1,vhc_negcell2,neg,572851,572.851,0,572.851
vCA1,vhc_negcell2,neg,573933.75,573.93375,0,573.93375
vCA1,vhc_negcell2,neg,574068.9375,574.0689375,0,574.0689375
vCA1,vhc_negcell2,neg,575182.625,575.182625,0,575.182625
vCA1,vhc_negcell2,neg,575316.1875,575.3161875,0,575.3161875
vCA1,vhc_negcell2,neg,575508.625,575.508625,0,575.508625
vCA1,vhc_negcell2,neg,575985.5625,575.9855625,0,575.9855625
vCA1,vhc_negcell2,neg,576264.875,576.264875,0,576.264875
vCA1,vhc_negcell2,neg,576386.25,576.38625,0,576.38625
vCA1,vhc_negcell2,neg,576472.625,576.472625,0,576.472625
vCA1,vhc_negcell2,neg,576563.875,576.563875,0,576.563875
vCA1,vhc_negcell2,neg,577705.375,577.705375,0,577.705375
vCA1,vhc_negcell2,neg,577892.875,577.892875,0,577.892875
vCA1,vhc_negcell2,neg,578859.125,578.859125,0,578.859125
vCA1,vhc_negcell2,neg,580189.6875,580.1896875,0,580.1896875
vCA1,vhc_negcell2,neg,580265.3125,580.2653125,0,580.2653125
vCA1,vhc_negcell2,neg,580629.375,580.629375,0,580.629375
vCA1,vhc_negcell2,neg,580830.875,580.830875,0,580.830875
vCA1,vhc_negcell2,neg,580900.3125,580.9003125,0,580.9003125
vCA1,vhc_negcell2,neg,581020.75,581.02075,0,581.02075
vCA1,vhc_negcell2,neg,581087.6875,581.0876875,0,581.0876875
vCA1,vhc_negcell2,neg,581438.125,581.438125,0,581.438125
vCA1,vhc_negcell2,neg,581718.625,581.718625,0,581.718625
vCA1,vhc_negcell2,neg,582489.625,582.489625,0,582.489625
vCA1,vhc_negcell2,neg,582668.25,582.66825,0,582.66825
vCA1,vhc_negcell2,neg,583386.125,583.386125,0,583.386125
vCA1,vhc_negcell2,neg,584482.6875,584.4826875,0,584.4826875
vCA1,vhc_negcell2,neg,584963.25,584.96325,0,584.96325
vCA1,vhc_negcell2,neg,585423.125,585.423125,0,585.423125
vCA1,vhc_negcell2,neg,585600.6875,585.6006875,0,585.6006875
vCA1,vhc_negcell2,neg,585769.625,585.769625,0,585.769625
vCA1,vhc_negcell2,neg,585859.25,585.85925,0,585.85925
vCA1,vhc_negcell2,neg,586249.625,586.249625,0,586.249625
vCA1,vhc_negcell2,neg,586859.8125,586.8598125,0,586.8598125
vCA1,vhc_negcell2,neg,587017.5625,587.0175625,0,587.0175625
vCA1,vhc_negcell2,neg,587452.625,587.452625,0,587.452625
vCA1,vhc_negcell2,neg,588203.4375,588.2034375,0,588.2034375
vCA1,vhc_negcell2,neg,588339.25,588.33925,0,588.33925
vCA1,vhc_negcell2,neg,589692.5625,589.6925625,0,589.6925625
vCA1,vhc_negcell2,neg,590064.125,590.064125,0,590.064125
vCA1,vhc_negcell2,neg,590114.5625,590.1145625,0,590.1145625
vCA1,vhc_negcell2,neg,590196.4375,590.1964375,0,590.1964375
vCA1,vhc_negcell2,neg,590571.1875,590.5711875,0,590.5711875
vCA1,vhc_negcell2,neg,590920.0625,590.9200625,0,590.9200625
vCA1,vhc_negcell2,neg,591192.9375,591.1929375,0,591.1929375
vCA1,vhc_negcell2,neg,591328.75,591.32875,0,591.32875
vCA1,vhc_negcell2,neg,593176.8125,593.1768125,0,593.1768125
vCA1,vhc_negcell2,neg,593388.9375,593.3889375,0,593.3889375
vCA1,vhc_negcell2,neg,593492.6875,593.4926875,0,593.4926875
vCA1,vhc_negcell2,neg,594449.625,594.449625,0,594.449625
vCA1,vhc_negcell2,neg,594908.1875,594.9081875,0,594.9081875
vCA1,vhc_negcell2,neg,595161.5,595.1615,0,595.1615
vCA1,vhc_negcell2,neg,595516.8125,595.5168125,0,595.5168125
vCA1,vhc_negcell2,neg,595697.9375,595.6979375,0,595.6979375
vCA1,vhc_negcell2,neg,596132.0625,596.1320625,0,596.1320625
vCA1,vhc_negcell2,neg,596312.0625,596.3120625,0,596.3120625
vCA1,vhc_negcell2,neg,596394.4375,596.3944375,0,596.3944375
vCA1,vhc_negcell2,neg,597500.625,597.500625,0,597.500625
vCA1,vhc_negcell2,neg,597500.6875,597.5006875,0,597.5006875
vCA1,vhc_negcell2,neg,598984.125,598.984125,0,598.984125
vCA1,vhc_negcell2,neg,599412.25,599.41225,0,599.41225
