Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),closed1,closed2,open1,open2,ctr,Distance_px,Distance_in
16,2,EPM2_16_2022-12-07 15-35-10.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed2,FALSE,4,"(7200, 9000)",0.425,0.345,0,0.122222222,0.116111111,1508.883982,216.6125992
17,2,EPM2_17_2022-12-07 15-42-43.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,0,"(0, 1800)",0.459744586,0.121599112,0,0.015546918,0.42087729,1225.558778,175.9389559
17,2,EPM2_17_2022-12-07 15-42-43.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,1,"(1800, 3600)",0.421987785,0.253747918,0.028872848,0,0.326485286,1091.45994,156.6879742
17,2,EPM2_17_2022-12-07 15-42-43.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,2,"(3600, 5400)",0.18101055,0.443642421,0.031093837,0.011104942,0.363686841,1225.876463,175.9845621
17,2,EPM2_17_2022-12-07 15-42-43.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,3,"(5400, 7200)",0.406996113,0.325930039,0.004441977,0.091615769,0.19044975,944.7193577,135.6221671
17,2,EPM2_17_2022-12-07 15-42-43.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",ctr,FALSE,4,"(7200, 9000)",0.265,0.495555556,0,0.051111111,0.191666667,1197.410193,171.8979971
18,2,EPM2_18_2022-12-07 15-51-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,0,"(0, 1800)",0.393114936,0.297612438,0.071626874,0.047751249,0.196557468,1688.422646,242.3868384
18,2,EPM2_18_2022-12-07 15-51-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,1,"(1800, 3600)",0.152137701,0.510827318,0.202109939,0.0094392,0.13714603,1367.725139,196.3480962
18,2,EPM2_18_2022-12-07 15-51-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,2,"(3600, 5400)",0.602998334,0.252082177,0.010549695,0,0.143808995,1224.954859,175.8522584
18,2,EPM2_18_2022-12-07 15-51-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,3,"(5400, 7200)",0.315935591,0.444197668,0.000555247,0,0.250971682,1093.952837,157.0458499
18,2,EPM2_18_2022-12-07 15-51-02.mkv,99,TRUE,0.7,50,900,"{'xs': [[96.75072254335261, 117.14378612716763, 118.39234104046243, 97.58309248554914], [96.33453757225433, 118.39234104046243, 119.22471098265895, 97.58309248554914], [97.58309248554914, 0.6119942196531806, 0.6119942196531806, 96.33453757225433], [118.39234104046243, 212.45014450867052, 213.28251445086704, 118.39234104046243], [97.58309248554914, 118.39234104046243, 118.39234104046243, 96.33453757225433]], 'ys': [[2.732044198895023, 2.732044198895023, 100.19060773480663, 99.79281767955801], [118.88674033149171, 119.28453038674033, 215.15193370165747, 215.15193370165747], [99.79281767955801, 100.19060773480663, 119.68232044198895, 118.88674033149171], [100.19060773480663, 99.79281767955801, 118.88674033149171, 119.28453038674033], [99.79281767955801, 100.19060773480663, 119.28453038674033, 118.88674033149171]]}",closed1,FALSE,4,"(7200, 9000)",0.093333333,0.866666667,0,0,0.041666667,522.5857734,75.02144899
